id	port_name	lat	lon	unlocode	startTime	endTime	timezone	deleted	replacementPort	countryCode
ITPIO	Piombino	42.9256335	10.5258891	ITPIO	2018-08-30 06:56:52.1500000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITPMA	Marghera	45.45	12.2166666666666	ITPMA	2018-08-30 06:17:43.7000000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITPMO	Palermo	38.1147621525525	13.3878326640061	ITPMO	2018-01-31 12:03:27.2000000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITPNG	Porto Nogaro	45.7881270909416	13.2357702365206	ITPNG	2018-01-31 12:10:59.6700000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITPPL	Cape Passero	36.677038	15.134422	ITPPL	2018-03-08 07:53:58.6800000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITPSR	Pescara	42.4653707132146	14.2187074898594	ITPSR	2018-01-31 12:02:44.2900000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITPTO	Porto Torres	40.8333682	8.40229289999999	ITPTO	2018-08-30 07:04:53.8800000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITPVE	Porto Vesme	39.1941389107733	8.4020584590466	ITPVE	2018-08-30 07:09:55.9900000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITPZL	Pozzallo	36.7166666666666	14.85	ITPZL	2018-08-17 05:14:29.2700000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITRAN	Ravenna	44.4183598	12.2035294	ITRAN	2018-08-30 07:19:58.1700000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITSAL	Salerno	40.6713390012599	14.7476435670794	ITSAL	2018-08-30 07:54:07.3300000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITSAV	Savona	44.3165465442693	8.49854699618908	ITSAV	2018-01-31 12:10:49.9700000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITSIR	Siracusa	37.0649449847293	15.2841711478368	ITSIR	2018-01-31 12:06:11.6400000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITSPA	Santa Panagia	37.1135902	15.2660027	ITSPA	2018-04-20 05:14:03.2700000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITSPE	La Spezia	44.1166666666666	9.83333333333333	ITSPE	2018-08-30 05:21:31.6000000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITSVN	Savona	44.3165	8.4985	ITSVN	2018-08-30 08:01:08.9500000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITTAR	Taranto	40.4833333333333	17.2333333333333	ITTAR	2018-03-08 06:56:32.0400000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITTPS	Trapani	38.0141930070583	12.5047419126228	ITTPS	2018-01-31 12:04:43.6500000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITTRI	Termini Imerese	37.9797465222461	13.7542342688014	ITTRI	2018-01-31 12:01:48.6500000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITTRS	Trieste	45.6495264	13.7768182	ITTRS	2018-08-30 08:43:19.3300000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITVCE	Venice	45.41459877	12.27893762	ITVCE	2018-04-20 05:22:04.7200000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
ITVDL	Vado Ligure	44.2666666666666	8.45	ITVDL	2018-08-30 09:25:29.2500000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
JMALP	Alligator Pond	17.8658798629884	-77.5845415133057	JMALP	2018-01-31 12:02:17.9000000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JMKIN	Kingston	17.9637822	-76.73396587	JMKIN	2018-01-31 11:58:03.4800000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JMMBJ	Montego Bay	18.4844705351992	-77.9229152004473	JMMBJ	2018-01-31 12:07:07.6700000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JMOCJ	Ocho Rios	18.410718573971	-77.1102186469108	JMOCJ	2018-01-31 12:07:23.2300000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JMPEV	Models.Port Esquivel	17.8876759065524	-77.1270902657184	JMPEV	2018-01-31 12:10:58.9000000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JMPRH	Models.Port Rhoades	18.4639947135471	-77.4056602353388	JMPRH	2018-01-31 12:02:36.1700000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JMRIB	Rio Bueno	18.468818718599	-77.4520852171918	JMRIB	2018-01-31 12:03:32.3400000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JMROP	Rocky Point	17.82087879	-77.14165092	JMROP	2018-01-31 11:59:00.0900000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JMSLM	Savanna La Mar	18.2146925218643	-78.1329531911646	JMSLM	2018-01-31 12:05:57.5700000	9999-12-31 23:59:59.9900000	America/Jamaica	False	\N	JAM
JOAQB	Aqaba	29.5166666666666	35	JOAQB	2018-01-31 11:58:04.9000000	9999-12-31 23:59:59.9900000	Africa/Cairo	False	\N	JOR
JPAOJ	Aomori	40.8408	140.7631	JPAOJ	2018-11-14 00:56:07.2200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPAOM	Aomori	40.8408	140.7631	JPAOM	2018-11-14 00:55:06.9900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPAXT	AKITA	39.763678	140.044274	JPAXT	2018-09-12 00:58:56.9400000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPCHB	Chiba	35.597501	140.086742	JPCHB	2018-01-31 12:00:19.1500000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPCTA	Chita	34.972963	136.824692	JPCTA	2018-11-14 01:25:26.7300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPDSE	Daisen	39.45	140.483333333333	JPDSE	2018-01-31 12:13:15.6500000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPET	Etajima Terminal	34.2112993994616	132.441961624295	JPET	2018-01-31 12:14:04.0500000	9999-12-31 23:59:59.9900000	Asia/Tokyo	True	JPETA	JPN
JPETA	Etajima Terminal	34.2112993994616	132.441961624295	JPETA	2018-01-31 12:14:50.0800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPFKY	Fukuyama (Hiroshima)	34.45462	133.43245	JPFKY	2018-09-12 02:09:14.0300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPFYM	Fukuyama (Kagoshima)	34.435075	133.397121	JPFYM	2018-03-02 02:09:45.0100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	True	JPFKY	JPN
JPHBI	Hibikinada	33.9347670007779	130.807946985735	JPHBI	2018-01-31 12:04:12.4600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHES	HESAKI PS	33.959434	131.022114	JPHES	2018-04-20 06:45:20.3400000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHHE	Hachinohe	40.5122839	141.4883986	JPHHE	2018-01-31 12:01:17.9200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHHR	Higashi Harima	34.710734	134.786215	JPHHR	2018-02-19 06:22:54.1100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHIB	Hibi	34.454522	133.927067	JPHIB	2018-04-20 05:27:05.6300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHIC	Hitachinaka	36.3966149	140.5346762	JPHIC	2018-04-20 05:53:10.5200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHIM	Himeji	34.7765	134.627	JPHIM	2018-09-13 00:47:04.0300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHKD	Hakodate	41.7687933	140.7288103	JPHKD	2018-09-19 02:00:24.0300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHRH	Hirohata	34.768993	134.640942	JPHRH	2018-01-31 12:00:28.6200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHSM	Hososhima	32.4275172	131.6690227	JPHSM	2018-04-20 05:58:11.4300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPHTD	Hakata	33.617485	130.395289	JPHTD	2018-01-31 12:13:35.6900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPIHA	Niihama	33.974939	133.26472	JPIHA	2018-01-31 12:01:07.1700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPIRK	IRAGO PS	34.583953	137.022276	JPIRK	2018-01-31 12:00:56.9900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPISG	Ishigaki	24.334975	124.149593	JPISG	2018-11-08 02:20:20.5400000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPISM	Ishinomaki	38.4056363390724	141.309283541816	JPISM	2018-01-31 12:15:13.1100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPITW	Itoigawa (Himekawa)	37.0498267842252	137.835511284213	JPITW	2018-01-31 12:03:21.2600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPIWG	Iwagi	34.2595	133.1463	JPIWG	2018-11-08 01:49:19.4000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPIWK	Iwakuni	34.146132	132.245076	JPIWK	2018-01-31 12:00:21.9600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKGA	Kakogawa	34.71019024	134.82851699	JPKGA	2018-09-13 00:49:04.6700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKII	Kiire	31.3917	130.5523	JPKII	2018-11-14 01:33:31.1900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKIJ	Niigata	37.9482	139.1493	JPKIJ	2018-11-08 02:13:58.3400000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKIK	Kikuma	34.0522	132.8596	JPKIK	2018-11-08 02:19:20.3200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKIN	Kinwan	26.3914	127.9328	JPKIN	2018-11-14 01:18:13.3900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKIS	Kamaishi	39.2758183	141.8856772	JPKIS	2018-01-31 11:58:31.0700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKKW	Kanokawa	34.1788	132.4329	JPKKW	2018-11-08 01:39:56.4500000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKMT	Kimitsu	35.371967	139.848606	JPKMT	2018-01-31 11:57:49.4900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKND	Kanda	33.79730847	130.99832654	JPKND	2018-01-31 12:00:47.8700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKNU	Kinuura	34.864507	136.953038	JPKNU	2018-04-20 06:05:12.7100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKOJ	Kagoshima	31.5601464	130.5579779	JPKOJ	2018-03-22 06:56:48.0600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKRE	Kure	34.22979	132.56455	JPKRE	2018-01-31 12:00:27.1200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKSM	Kashima	35.9657558	140.6448128	JPKSM	2018-02-26 02:59:17.2800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKUH	Kushiro	42.9848542	144.3813556	JPKUH	2018-01-31 12:00:27.3200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKWS	Kawasaki	35.509486	139.763931	JPKWS	2018-01-31 11:55:19.9000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPKZU	Kisarazu	35.35823378	139.89790276	JPKZU	2018-01-31 11:55:09.8000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPMAT	Matsushima	32.9683714157246	129.631847826517	JPMAT	2018-01-31 12:09:19.0700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPMII	Miike	33.01325385	130.41079536	JPMII	2018-01-31 11:56:22.7600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPMIZ	Mizushima	34.4757296	133.713286	JPMIZ	2018-09-12 02:10:14.3100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPMKX	Mishima Kawanoe	34.01479	133.556585	JPMKX	2018-04-20 06:43:19.8700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPMOJ	Moji	33.9	130.966666666666	JPMOJ	2018-01-31 12:14:30.8900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPMTS	Matsuura	33.3410206	129.7090447	JPMTS	2018-01-31 11:56:08.9800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPMUR	Muroran	42.34824758	141.0078156	JPMUR	2018-01-31 11:55:45.0900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPMYJ	Matsuyama	33.871467	132.707594	JPMYJ	2018-01-31 12:00:27.9000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPNAH	Naha	26.230422	127.676136	JPNAH	2018-11-14 00:54:06.8900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPNAO	Naoetsu	37.1988747693203	138.258684637634	JPNAO	2018-01-31 12:08:13.0600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPNGO	Nagoya	35.0044084	136.84603035	JPNGO	2018-09-11 02:49:12.6900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPNGS	Nagasaki	32.7448388	129.8737562	JPNGS	2018-01-31 11:59:51.5900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPNYO	Nagoya (Nanyo)	35.0322240033525	136.843328915316	JPNYO	2018-01-31 12:10:59.3900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPOIT	Oita	33.248026	131.589637	JPOIT	2018-01-31 11:59:51.7400000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPONA	Onahama	36.9490884	140.9055861	JPONA	2018-04-20 06:08:13.2800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPONI	Onishi	34.0689	132.9202	JPONI	2018-11-08 02:16:58.8800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPONO	Onomichi	34.405777	133.202568	JPONO	2018-11-14 01:25:26.9600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPONX	Onomichiitozaki	34.40637395	133.178101	JPONX	2018-04-20 06:40:19.3300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPOSA	Osaka	34.5506641979546	135.408212167407	JPOSA	2018-03-15 06:49:25.3000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPOTK	Otake	34.2343768285938	132.237429384127	JPOTK	2018-01-31 12:01:48.0600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPOTR	Otaru	43.1907173	140.9946621	JPOTR	2018-01-31 11:56:16.8800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPRHK	Reihoku	32.4843	130.0345	JPRHK	2018-04-20 06:12:14.0300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSAG	Saganoseki	33.2489479	131.8755159	JPSAG	2018-04-20 06:14:14.4100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSAK	Sakai	34.56554203	135.40082932	JPSAK	2018-10-31 01:47:31.9300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSBS	Shibushi	31.495442	131.045336	JPSBS	2018-04-20 06:17:14.9700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSDK	Sakaide	34.32777	133.8595	JPSDK	2018-10-31 01:44:31.0800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSDU	Sodegaura	35.4458	139.9892	JPSDU	2018-03-15 08:45:46.5700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSHS	Shimonoseki	33.9482443117157	130.936309244166	JPSHS	2018-01-31 12:08:47.4200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSIG	Shigei	34.34846305	133.146347	JPSIG	2018-04-20 06:36:18.5800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSKD	Sakaide	34.329634	133.852043	JPSKD	2018-04-20 06:25:16.4300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSMT	Shimotsu	34.111435	135.128162	JPSMT	2018-09-12 00:14:48.3700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSMZ	Shimizu	35.0158879	138.4895275	JPSMZ	2018-01-31 12:00:44.6800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSOM	Soma	37.8426949010037	140.956607302949	JPSOM	2018-01-31 12:11:44.4800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSSB	Sasebo	33.1799153	129.7151101	JPSSB	2018-01-31 12:01:03.9500000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPSUZ	Susaki	33.3973375069598	133.285880511326	JPSUZ	2018-01-31 12:07:14.1500000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTAD	Tadotsu	34.2584	133.7341	JPTAD	2018-10-31 01:44:31.1900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTAM	Tamano	34.487	133.9403	JPTAM	2018-09-12 02:35:20.5500000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTBN	Tachibana	33.879873	134.657496	JPTBN	2018-01-31 12:00:42.3200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTBT	Tobata	33.8833333333333	130.833333333333	JPTBT	2018-04-20 06:27:16.8200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTGO	Tagonoura	34.95	138.6	JPTGO	2018-01-31 12:13:21.6400000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTHS	Toyohashi	34.738628	137.316171	JPTHS	2018-09-13 00:34:00.0200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTKY	Tokuyama	34.05595054	131.73744678	JPTKY	2018-01-31 12:00:58.2300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTMI	Tsukumi	33.1064434	131.80559635	JPTMI	2018-01-31 11:57:20.6300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTMK	Tomakomai	42.6343021	141.6053721	JPTMK	2018-01-31 11:57:57.4300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTNI	Tsuneishi	34.38804055	133.296913	JPTNI	2018-04-20 06:30:17.3600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTNY	Taniyama	31.490041	130.519771	JPTNY	2018-01-31 12:13:25.4000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTOK	Tokachi	42.2851351417741	143.317784488119	JPTOK	2018-01-31 12:04:21.8100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTOS	Toyamashinko	37.23	137.5	JPTOS	2018-01-31 12:13:17.3600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTOY	Toyama	36.763532	137.123795	JPTOY	2018-03-23 02:27:47.5700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTRG	Tsuruga	35.66722636	136.07296005	JPTRG	2018-01-31 11:55:42.4100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPTYO	Tokyo	35.6012056	139.78591047	JPTYO	2018-01-31 11:55:58.4000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPUBE	Ube	33.9438049351111	131.230362221408	JPUBE	2018-03-02 02:20:51.3300000	9999-12-31 23:59:59.9900000	Asia/Tokyo	True	JPUBJ	JPN
JPUBJ	Ube	33.949756	131.239604	JPUBJ	2018-03-02 02:18:48.6100000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPUKB	Kobe	34.6833333333333	135.166666666666	JPUKB	2018-01-31 11:56:11.2600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPURG	URAGA PS	35.243785	139.718696	JPURG	2018-01-31 11:55:02.8000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPWAK	Wakayama	34.2259867	135.1675086	JPWAK	2018-09-12 00:13:48.1800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPWAM	Wakamatsu	33.915215	130.871218	JPWAM	2018-04-20 02:18:30.4200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPYAN	Yanai	33.9517	132.1245	JPYAN	2018-10-30 23:38:54.3000000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPYAT	Yatsushiro	32.513074	130.556668	JPYAT	2018-01-31 12:14:49.5900000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPYKK	Yokkaichi	34.9922548558054	136.65848279084	JPYKK	2018-09-11 02:49:12.4200000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPYOK	Yokohama	35.45	139.65	JPYOK	2018-01-31 11:58:22.3800000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JPYWT	YAWATA	33.87832	130.80174	JPYWT	2018-01-31 11:59:01.5700000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
JTYO	Tokyo Takeshiba Ferry Terminal	35.65176352	139.76284817	JTYO	2018-01-31 11:54:59.7600000	9999-12-31 23:59:59.9900000	Asia/Tokyo	False	\N	JPN
KEMBA	Mombasa	-4.0434771	39.6682065	KEMBA	2018-01-31 11:59:32.8500000	9999-12-31 23:59:59.9900000	Africa/Nairobi	False	\N	KEN
KHKKZ	Koh Kong	11.6024756767595	102.968344941224	KHKKZ	2018-01-31 12:10:41.7500000	9999-12-31 23:59:59.9900000	Asia/Phnom_Penh	False	\N	KHM
KHKOS	Sihanoukville	10.64723825	103.5070455	KHKOS	2018-03-26 06:55:50.3800000	9999-12-31 23:59:59.9900000	Asia/Phnom_Penh	False	\N	KHM
KLAV171	KM 171	-33.9479739605052	-58.8374042724684	KLAV171	2018-01-31 12:07:54.5100000	9999-12-31 23:59:59.9900000	America/Argentina/Cordoba	False	\N	ARG
KLAVABR	Abrolhos Isl	-17.8116069992142	-38.9851025536661	KLAVABR	2018-01-31 12:10:14.8300000	9999-12-31 23:59:59.9900000	America/Bahia	False	\N	BRA
KLAVACU	Acu	-21.810791433183	-41.0050522915708	KLAVACU	2018-03-02 02:20:51.4700000	9999-12-31 23:59:59.9900000	America/Sao_Paulo	True	BRACU	BRA
KLAVALP	Alpha Zone	-35.33314585	-55.73553131	KLAVALP	2018-04-18 01:06:03.9100000	9999-12-31 23:59:59.9900000	America/Argentina/Buenos_Aires	False	\N	ARG
KLAVAN1	Amazonas No. 1	1.63	-48.65	KLAVAN1	2018-04-18 01:30:08.5700000	9999-12-31 23:59:59.9900000	America/Belem	False	\N	BRA
KLAVANH	XINGANG, ANHUI	31.182131	118.025487	KLAVANH	2018-01-31 12:01:26.1700000	9999-12-31 23:59:59.9900000	Asia/Shanghai	False	\N	CHN
KLAVAPA	Apar Bay	-1.85	116.7	KLAVAPA	2018-03-14 06:30:52.7200000	9999-12-31 23:59:59.9900000	Asia/Makassar	False	\N	IDN
KLAVBAK	Bakongan	2.9622427	97.4705934999999	KLAVBAK	2018-04-18 01:42:10.7500000	9999-12-31 23:59:59.9900000	Asia/Jakarta	False	\N	IDN
KLAVBAT	Batsi	37.9994287375598	23.5044528845332	KLAVBAT	2018-01-31 12:11:24.3900000	9999-12-31 23:59:59.9900000	Europe/Athens	False	\N	GRC
KLAVBFR	Boya Faro Rinco	-39.3956965308536	-61.492299821548	KLAVBFR	2018-01-31 12:08:56.5700000	9999-12-31 23:59:59.9900000	America/ Argentina/Buenos_Aires	False	\N	ARG
KLAVBHA	Bhavnager	21.80384	72.150099	KLAVBHA	2018-03-02 02:21:51.8600000	9999-12-31 23:59:59.9900000	Asia/Kolkata	True	INBHU	\N
KLAVBIN	Bintan Island	1.196461	104.420242	KLAVBIN	2018-03-15 01:50:31.0200000	9999-12-31 23:59:59.9900000	Asia/Jakarta	False	\N	IDN
KLAVBOH	Bohai Bay	38.25	121.25	KLAVBOH	2018-04-18 02:10:15.8100000	9999-12-31 23:59:59.9900000	Asia/Shanghai	False	\N	CHN
KLAVBOR	Bornholm Pilot	55.160428	14.8668836	KLAVBOR	2018-04-18 02:17:17.0800000	9999-12-31 23:59:59.9900000	Europe/Copenhagen	False	\N	DNK
KLAVBRO	Brofjorden Anchored	58.1818371	11.1756706	KLAVBRO	2018-01-31 12:15:25.8100000	9999-12-31 23:59:59.9900000	Europe/Stockholm	False	\N	SWE
KLAVBSP	Bosporos	41.1514249555481	29.0786446988153	KLAVBSP	2018-01-31 12:04:04.8700000	9999-12-31 23:59:59.9900000	Europe/Istanbul	False	\N	TUR
KLAVBUK	Bukpyung	37.38	129.37	KLAVBUK	2018-04-13 05:15:41.3400000	9999-12-31 23:59:59.9900000	Asia/Seoul	False	\N	KOR
KLAVBYA	Byah	-6.95088	106.2403	KLAVBYA	2018-01-31 12:16:08.7500000	9999-12-31 23:59:59.9900000	Asia/Jakarta	False	\N	IDN
KLAVCAI	Cairns Pilot	-16.9203338	145.7708595	KLAVCAI	2018-01-31 12:13:20.7300000	9999-12-31 23:59:59.9900000	Australia/Brisbane	False	\N	AUS
KLAVCAP	Cape Passero	36.4	15.17	KLAVCAP	2018-04-18 05:25:51.6400000	9999-12-31 23:59:59.9900000	Europe/Rome	False	\N	ITA
KLAVCDV	Caleta de Velez	36.7496373217489	-4.06921555918862	KLAVCDV	2018-01-31 12:11:24.9400000	9999-12-31 23:59:59.9900000	Europe/Madrid	False	\N	ESP
KLAVCJK	Cjk	31.1	122.824999999999	KLAVCJK	2018-01-31 11:58:21.1600000	9999-12-31 23:59:59.9900000	Asia/Shanghai	False	\N	CHN
KLAVCKY	Chernomorskoye	45.5447334829709	32.7278185931547	KLAVCKY	2018-01-31 12:10:19.1400000	9999-12-31 23:59:59.9900000	Europe/Simferopol	False	\N	UKR
